1,1,880.0570700513166,461.44088929374595,55.05751294755328,162.0
1,2,811.1180581491932,449.6170797905326,55.61971427982269,164.90541799060276
1,3,748.955457409411,485.9842364792383,70.5848239059435,179.70827552863938
1,4,966.2396105138642,444.53932288652595,72.69330346895106,172.68275651877434
1,5,517.689764322375,324.65506673845147,25.82772410865823,84.56884025407004
1,6,365.3091006423618,271.7357773835316,22.39890665447217,60.26422261646837
1,7,394.47566193324093,267.0157682079424,23.0486761335182,65.18045837978502
2,1,877.2408471538496,460.95178624437506,55.129988231863194,162.0
2,2,808.1401628439982,448.77915077920875,56.04695360919686,166.17089924123093
2,3,753.7669850551101,491.1067579852762,70.82935374260683,179.0298644889773
2,4,963.9853563460975,443.46429384760006,73.79699054883065,175.04801800027644
2,5,516.3379497328729,324.63447890275904,25.99021211844672,85.09591637902878
2,6,365.11386934413304,271.16195286763417,22.81984771672319,61.60063283524164
2,7,395.65035288453043,267.8180015892826,23.018672561968685,64.88336967659302
3,1,876.4123453689238,460.83245746029377,55.21446336514373,162.0
3,2,807.3121325803497,448.59558014861636,56.15141097788205,166.47916430379496
3,3,754.9405130886848,492.6052137716724,71.35258702612202,178.84847846842376
3,4,963.2416398916537,443.1029708737914,74.25383156540943,175.83173457265752
3,5,515.9138165023868,324.6982382154708,26.029667852130046,85.2193048710356
3,6,365.080125823564,270.98096999558175,22.888324378759023,62.025538365905845
3,7,395.97578995614134,268.0568351702782,23.08670528959277,64.82876836076764
4,1,874.1673823166968,459.3900459453651,55.81213224124167,163.4319175877501
4,2,807.4932336872856,448.5993662814841,56.224458425572266,167.21218064089373
4,3,757.1588165113019,495.0974254335088,72.57980307724688,180.25525613357257
4,4,962.7798403121602,437.27863093924503,74.9192910816804,178.22016149936888
4,5,515.0413066934668,324.7588497989506,26.13796391636015,85.22417079043583
4,6,366.26279352110896,271.6402603397697,22.644017084536472,61.43625265036508
4,7,394.94707673542086,266.6753616823838,23.899601589689837,66.99801328646993
5,1,872.838944971955,458.9108850392592,55.88030718606797,163.2299940024905
5,2,806.9168299998881,447.9501570804175,56.32058615896358,168.10695026855615
5,3,758.1888115947436,495.83615290329607,73.63302871495,181.46002486354797
5,4,961.4755348737499,435.25524546038804,74.03242371665169,176.94992850667944
5,5,513.9326614775395,324.10803410487614,26.439370818217526,85.89678842918545
5,6,366.37199551544063,271.88482669858416,22.470727952991012,61.202846624546396
5,7,394.99458807708737,266.19169893639935,24.04502137178673,67.06021845028323
6,1,870.9126185979446,456.01699697456434,56.90978426464062,165.8962662953238
6,2,811.6771684521648,449.11976867316434,44.498339504906994,127.98405406665529
6,3,764.0635520028036,503.5420120756712,70.31357984461704,170.8939640368153
6,4,960.0907982039907,435.973474942007,70.77732771921592,170.93285151581995
6,5,512.0036104275459,323.2076148484205,26.924912418511326,86.80361225079577
6,6,366.11769102570173,272.6617815465291,22.282177415298406,61.109244381670976
6,7,394.7416172159878,266.0173394317391,24.622189476019344,68.44611084219497
7,1,869.3679834915013,455.67212958603784,57.07822159726004,166.17461030599497
7,2,810.2529781479618,447.3999344772292,45.32570475934972,127.39059981054834
7,3,774.3880005461558,506.9312663810554,70.62581373670264,166.9734723613928
7,4,957.4291523755243,434.9398251857408,68.46789279953566,167.32940171047971
7,5,511.0527030770782,322.8969850756563,26.973380020698926,86.43941607747655
7,6,366.5541395995091,274.98607256963993,21.818874625689375,60.3875034576634
7,7,395.2929973832719,266.633064776493,24.882112826036973,68.9424588666405
8,1,868.0926404740603,456.26412825949114,55.99915011431165,162.882098527489
8,2,809.1362196137156,446.9224473403755,44.83413225357401,122.87318897063898
8,3,778.3744067421605,507.2952628939478,71.79084644644684,167.74669118947338
8,4,954.6856722505768,433.93502688797105,67.90611263704068,169.50263598416564
8,5,511.0664966764129,322.80585682330934,27.00853780792471,86.27782448010964
8,6,367.48619899799934,276.5123644369921,21.452277987384605,59.437790806728174
8,7,395.57868632209835,267.5400925498351,24.808669806458965,68.44091031593615
9,1,866.6764000690788,455.8553365621821,54.25637542390132,156.88908510891207
9,2,804.238917721228,443.9580396402115,52.4036687343862,142.13285899304105
9,3,785.1820242353398,518.1823306177245,68.61318693941473,160.61753659896908
9,4,948.9191473245484,432.26413375112156,66.59733917703454,170.98840595248134
9,5,510.6174828777106,322.121632296708,27.33000026916102,86.87169584019682
9,6,367.720064963191,276.3719286020772,21.521457558467716,59.76852813684968
